Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
709,Cool historical maps,"2 October 2008, 10:26 pm",Andrew,['Political Science'],3,151,0
710,Walter de la Mare was a statistician,"2 October 2008, 10:17 pm",Andrew,"['Literature', 'Miscellaneous Statistics']",0,1,0
711,One other thing about Ann Birstein&#8217;s &#8220;What I Saw at the Fair&#8221;,"2 October 2008, 9:09 pm",Andrew,['Literature'],0,31,3
712,Why do swing states matter?,"2 October 2008, 6:50 pm",Andrew,['Political Science'],0,16,0
713,"&#8220;Well, you didn’t really pay me enough money to do it correctly.&#8221;","2 October 2008, 4:39 pm",Andrew,['Sociology'],0,68,3
714,&#8220;Beyond &#8216;Fixed Versus Random Effects&#8217;&#8221;,"2 October 2008, 2:01 pm",Andrew,['Bayesian Statistics'],0,349,0
715,Applied Statistics Center Monthly Update for October 2008,"1 October 2008, 9:03 pm",Andrew,['Miscellaneous Statistics'],0,696,0
716,R-squared and partial pooling factors for multilevel generalized linear models,"1 October 2008, 8:58 pm",Andrew,['Multilevel Modeling'],0,150,0
717,The opiate of the elites,"1 October 2008, 5:41 pm",Andrew,['Uncategorized'],1,68,4
718,Chicago TV Appearance,"1 October 2008, 3:50 pm",Boris,['Political Science'],0,49,0
719,Evaluating multi-site interventions,"1 October 2008, 8:29 am",Andrew,['Multilevel Modeling'],0,220,0
720,What am I reading now?,"30 September 2008, 8:39 pm",Andrew,['Literature'],2,290,0
721,Mavericks of the past,"29 September 2008, 9:22 pm",Andrew,['Political Science'],0,175,2
722,"Nothing to do with statistical modeling, causal inference, or social science (except to the extent that all human endeavor is related to statistical modeling, causal inference, and social science)","29 September 2008, 6:29 pm",Andrew,['Literature'],0,890,4
723,Exciting 1% shift!,"28 September 2008, 9:55 pm",Andrew,['Miscellaneous Statistics'],0,71,2
724,Interactive graphs of polls,"26 September 2008, 11:26 pm",Andrew,['Political Science'],0,4,0
725,Blogs as places?,"26 September 2008, 11:09 pm",Andrew,['Sociology'],0,105,1
726,"Conspiracy-mongering, or, The one advantage that we have over the New Yorker is that we have Google and they don’t","26 September 2008, 1:49 pm",Andrew,['Political Science'],0,19,0
727,The one advantage that we have over the New Yorker is that we have Google and they don&#8217;t,"26 September 2008, 1:47 pm",Andrew,['Political Science'],0,307,0
728,Difficulties in communication with non-Bayesians,"26 September 2008, 1:05 pm",Andrew,['Bayesian Statistics'],0,240,1
729,"The story of Track and Trig, or blue parents who name with red values","26 September 2008, 12:53 pm",Andrew,['Sociology'],0,21,0
730,Models for cumulative probabilities,"25 September 2008, 9:02 pm",Andrew,['Miscellaneous Statistics'],0,307,2
731,&#8220;Blue parents who name with red values&#8221;,"25 September 2008, 10:18 am",Andrew,['Uncategorized'],0,298,3
732,Maguffin as stone soup,"25 September 2008, 10:05 am",Andrew,['Literature'],0,2,0
733,What&#8217;s up with Kazakhstan?,"25 September 2008, 9:30 am",Andrew,['Statistical graphics'],0,135,5
734,Confusion about the changing positions of political parties in the U.S.,"24 September 2008, 12:29 pm",Andrew,['Uncategorized'],4,650,2
735,Mellow liberals and jumpy conservatives,"23 September 2008, 9:33 pm",Andrew,['Political Science'],0,186,4
736,Drew Linzer&#8217;s poll tracker,"23 September 2008, 9:29 pm",Andrew,['Political Science'],0,7,2
737,Drew Linzer&#8217;s poll tracker,"23 September 2008, 9:28 pm",Andrew,['Political Science'],0,595,2
738,Things I saw while waiting for the train,"23 September 2008, 2:09 pm",Andrew,['Literature'],0,209,9
739,Approximate Bayesian inference using integrated nested Laplace approximations,"23 September 2008, 10:58 am",Andrew,['Statistical computing'],0,590,0
740,Tom Holbrook sez: chill out about the debates,"22 September 2008, 10:49 pm",Andrew,['Uncategorized'],0,2,0
741,Red-blue on Wisconsin Public Radio,"22 September 2008, 10:41 pm",Andrew,['Political Science'],0,42,0
742,Red-blue on Wisconsin Public Radio,"22 September 2008, 10:33 pm",Andrew,['Political Science'],0,42,0
743,Tom Holbrook sez: chill out about the debates,"22 September 2008, 8:49 pm",Andrew,['Political Science'],0,2,0
744,Bayesian Combination of State Polls and Election Forecasts,"21 September 2008, 9:48 pm",Andrew,['Political Science'],1,405,0
745,"Red State, Blue State in Philadelphia","21 September 2008, 12:19 pm",Andrew,['Uncategorized'],0,69,0
746,"Red State, Blue State in Philadelphia","21 September 2008, 11:43 am",Andrew,['Political Science'],0,73,2
747,"Practicing political science without a license, or, all the rants conveniently in a single place","19 September 2008, 5:26 pm",Andrew,['Political Science'],0,254,0
748,The electoral college does not favor large states,"19 September 2008, 2:09 pm",Andrew,['Political Science'],0,156,6
749,"Yes, the Electoral College favors voters in small states (slightly and, on average). Mostly it favors voters in swing states. It does not favor large states, despite what is sometimes said.","19 September 2008, 1:31 pm",Andrew,['Political Science'],3,925,5
750,Student-t conference,"18 September 2008, 8:22 pm",Andrew,['Miscellaneous Statistics'],0,298,2
751,Graph of voter turnout by age,"17 September 2008, 8:26 pm",Andrew,"['Political Science', 'Statistical graphics']",1,89,7
752,Partisan Filters on Reality,"17 September 2008, 2:36 pm",Boris,['Uncategorized'],0,421,0
753,Prior distributions for autologistic regression models,"16 September 2008, 8:57 pm",Andrew,['Bayesian Statistics'],0,145,0
754,Caveat Emptor,"16 September 2008, 8:58 am",Andrew,['Uncategorized'],0,18,0
755,"Where&#8217;s the other Craig Newmark, or, the statistical dependence of first and last names","16 September 2008, 7:15 am",Andrew,['Teaching'],0,557,8
756,The biggest problem in model selection?,"15 September 2008, 5:16 pm",Andrew,['Miscellaneous Statistics'],0,208,1
757,Do more unequal places tend to vote for Democrats?,"15 September 2008, 3:30 pm",Andrew,['Political Science'],0,154,4
758,Library Journal Review,"15 September 2008, 10:57 am",Boris,['Political Science'],0,22,0
759,Bob Carpenter on Extreme Programming,"14 September 2008, 9:58 pm",Andrew,['Statistical computing'],0,318,2
760,Trends in income inequality within and between states,"14 September 2008, 9:08 pm",Andrew,['Uncategorized'],3,235,2
761,My talk at Harvard on Wed 17 Sept,"13 September 2008, 10:23 pm",Andrew,['Political Science'],0,47,0
762,My talk at Harvard on Wed 17 Sept,"13 September 2008, 9:22 pm",Andrew,['Political Science'],0,47,0
763,Fast sparse regression and classification,"13 September 2008, 8:02 pm",Andrew,['Bayesian Statistics'],0,73,0
764,Close elections really have become more common in recent decades,"13 September 2008, 9:18 am",Andrew,['Uncategorized'],1,272,0
765,Heinlein&#8217;s fan mail solution,"11 September 2008, 11:22 pm",Andrew,['Literature'],0,21,0
766,Taxonomy of confusion,"11 September 2008, 11:13 pm",Andrew,['Teaching'],0,209,0
767,More on interactions,"11 September 2008, 10:27 pm",Andrew,['Miscellaneous Statistics'],0,124,0
768,"Robin Hanson and I discuss adjusting for variables you shouldn&#8217;t adjust for (for example, adjusting grades given sex, race, or pre-test scores)","10 September 2008, 9:34 pm",Andrew,['Decision Theory'],0,644,5
769,Party ID and those jumpin&#8217; polls,"10 September 2008, 1:28 am",Andrew,['Political Science'],0,156,0
770,"My talks this week in D.C.: today (Wed.) at George Washington University, Thurs. at the Cato Institute","10 September 2008, 12:39 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,182,3
771,Those silly voters,"10 September 2008, 12:01 am",Andrew,[],0,538,0
772,"My talks this week in D.C.: today (Wed.) at George Washington University, Thurs. at the Cato Institute","9 September 2008, 10:12 pm",Andrew,['Uncategorized'],0,178,0
773,Bayesian computation in Java?,"9 September 2008, 9:22 pm",Andrew,['Statistical computing'],0,136,5
774,Discussion with David Frum on income inequality in states and counties,"9 September 2008, 3:35 pm",Andrew,['Uncategorized'],0,5,0
775,Back and forth with David Frum on income inequality and voting,"9 September 2008, 3:19 pm",Andrew,['Political Science'],0,186,5
776,Frum&#8217;s facts and fallacies,"8 September 2008, 7:39 am",Andrew,['Political Science'],4,746,1
777,"Kazin to Birstein to a more general question of how we evaluate people&#8217;s character based on traits that might, at least at first glance, appear to be independent of character","8 September 2008, 12:25 am",Andrew,['Literature'],0,1077,0
