Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
3690,A nearly generic referee report,"31 July 2006, 3:50 am",Andrew,['Miscellaneous Statistics'],0,166,0
3691,Blue is the new green?,"31 July 2006, 2:16 am",Andrew,['Political Science'],0,104,0
3692,Politics and the life cycle,"28 July 2006, 6:02 pm",Andrew,['Political Science'],2,67,0
3693,I probably should&#8217;ve just taken the $300,"28 July 2006, 1:05 am",Andrew,['Economics'],0,429,0
3694,Benford&#8217;s Law and election outcomes,"28 July 2006, 12:19 am",Andrew,['Political Science'],0,557,0
3695,"Homosexuality and the number of older brothers and sisters, or, the difference between &#8220;significant&#8221; and &#8220;not significant&#8221; is not itself statistically significant","27 July 2006, 12:43 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",2,617,7
3696,Using numbers to persuade?,"26 July 2006, 12:30 am",Andrew,['Teaching'],0,294,1
3697,Fred Mosteller,"25 July 2006, 11:05 am",Andrew,['Miscellaneous Statistics'],0,75,0
3698,How to come up with informative priors?,"17 July 2006, 11:17 am",Aleks Jakulin,['Bayesian Statistics'],1,234,2
3699,Uncle Woody,"14 July 2006, 8:26 am",Andrew,['Literature'],2,97,0
3700,Income and vote choice in Mexican voting,"13 July 2006, 12:44 pm",Andrew,"['Multilevel Modeling', 'Political Science']",2,373,4
3701,&#8220;Invariant to coding errors&#8221;,"13 July 2006, 9:24 am",Andrew,['Miscellaneous Statistics'],0,85,0
3702,One or two-year research position in psychology/economics,"12 July 2006, 7:10 am",Andrew,['Decision Theory'],0,203,0
3703,Counting churchgoers,"11 July 2006, 8:15 pm",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,373,4
3704,Fraud in the recent Mexican election?,"10 July 2006, 7:11 pm",Andrew,['Political Science'],0,528,4
3705,Statistical consulting,"10 July 2006, 5:53 pm",Andrew,['Miscellaneous Statistics'],0,68,0
3706,The randomized experiment as gold standard?,"7 July 2006, 12:46 pm",Andrew,['Causal Inference'],0,241,1
3707,More Bayesian jobs,"7 July 2006, 2:12 am",Andrew,['Bayesian Statistics'],0,350,0
3708,A differential evolution MCMC algorithm,"7 July 2006, 12:18 am",Andrew,['Statistical computing'],0,285,2
3709,Number of parameters in a model and DIC,"6 July 2006, 12:12 am",Andrew,['Bayesian Statistics'],0,1241,2
3710,Gapminder: how to use as a teaching tool?,"5 July 2006, 6:27 am",Andrew,['Teaching'],0,154,3
3711,Is this blog too critical of innovative research?,"5 July 2006, 5:23 am",Andrew,['Miscellaneous Statistics'],0,1102,2
3712,Update on the Mexican election,"4 July 2006, 3:50 pm",Andrew,['Political Science'],2,105,0
3713,Close election as &#8220;worst case scenario&#8221;??,"3 July 2006, 1:18 pm",Andrew,['Political Science'],0,145,2
3714,This one really has nothing to do with statistics,"30 June 2006, 6:20 pm",Andrew,['Sociology'],0,13,0
3715,Comments are working again,"30 June 2006, 1:28 pm",Andrew,['Administrative'],0,18,0
3716,&#8220;The more rapid access to drugs on the market enabled by the Prescription Drug User Fee Act saved the equivalent of 180 to 310 thousand life-years BETWEEN 19XX AND XXXX.&#8221;,"30 June 2006, 8:55 am",Andrew,['Decision Theory'],0,383,0
3717,Why are people writing still writing this sort of book?,"29 June 2006, 2:11 pm",Andrew,['Teaching'],0,486,3
3718,Why hasn&#8217;t hybrid Monte Carlo caught on?,"29 June 2006, 5:53 am",Andrew,['Statistical computing'],0,124,3
3719,Bayesian inference and multiple comparisons,"28 June 2006, 12:07 am",Andrew,['Bayesian Statistics'],0,192,0
3720,Blog problems,"27 June 2006, 11:12 am",Andrew,['Administrative'],0,44,0
3721,The Indianapolis public schools do a good job at making data available to the public,"27 June 2006, 12:42 am",Andrew,['Sociology'],0,179,0
3722,Short vs. tall,"26 June 2006, 4:26 am",Andrew,['Economics'],0,54,0
3723,Question-wording effects,"24 June 2006, 8:05 pm",Andrew,['Political Science'],0,151,2
3724,Jay Goodliffe&#8217;s comments on standardizing regression inputs,"23 June 2006, 12:52 am",Andrew,['Miscellaneous Statistics'],0,644,0
3725,Interesting bioethics blog,"22 June 2006, 9:09 am",Andrew,['Miscellaneous Science'],0,19,0
3726,Standardizing regression inputs by dividing by two standard deviations,"21 June 2006, 2:48 pm",Andrew,['Miscellaneous Statistics'],0,145,2
3727,Interesting-looking posters on mediation in causal inference,"21 June 2006, 12:18 am",Andrew,['Causal Inference'],0,131,0
3728,Party ID and participation by age,"20 June 2006, 6:21 am",Andrew,['Political Science'],3,200,5
3729,The law of one price,"20 June 2006, 1:05 am",Andrew,['Economics'],0,5,0
3730,Postdoc in statistical modeling at the university of Leuven,"20 June 2006, 12:01 am",Andrew,['Miscellaneous Science'],0,47,0
3731,Final version of our NYPD stops paper,"19 June 2006, 6:33 am",Andrew,['Sociology'],0,220,0
3732,History of Monte Carlo,"16 June 2006, 3:09 pm",Aleks Jakulin,['Statistical computing'],0,695,4
3733,Treatment interactions in experiments and observational studies,"16 June 2006, 12:27 am",Andrew,['Causal Inference'],2,641,1
3734,Bayesian inference for finite sample size,"15 June 2006, 8:00 am",Andrew,['Bayesian Statistics'],0,208,0
3735,"Encyclopedias, statistical resources, references","13 June 2006, 10:09 pm",Aleks Jakulin,['Miscellaneous Statistics'],0,86,0
3736,Amazon sales rankings,"13 June 2006, 1:40 pm",Andrew,['Economics'],1,8,0
3737,Yadas,"13 June 2006, 1:23 am",Andrew,['Bayesian Statistics'],0,15,0
3738,Statistical Data on the Web,"12 June 2006, 3:12 pm",Aleks Jakulin,['Miscellaneous Statistics'],0,306,0
3739,Basketball update,"12 June 2006, 11:36 am",Andrew,['Miscellaneous Statistics'],0,1649,2
3740,Moral hazards in impact factors,"12 June 2006, 12:24 am",Andrew,['Miscellaneous Science'],0,287,4
3741,Survey weights and poststratification,"11 June 2006, 12:28 am",Andrew,['Miscellaneous Statistics'],0,700,0
3742,People made of straw,"9 June 2006, 1:11 pm",Andrew,['Literature'],0,49,0
3743,Inflammable green ideas sleep furiously,"9 June 2006, 8:17 am",Andrew,['Literature'],0,286,9
3744,Combining ecological regression with survey data,"8 June 2006, 9:17 am",Andrew,['Multilevel Modeling'],0,191,0
3745,World Cup simulation,"7 June 2006, 11:21 pm",Andrew,['Miscellaneous Statistics'],0,13,0
3746,Last names,"7 June 2006, 8:04 am",Andrew,['Sociology'],1,49,0
3747,"Displaying Financial Data, redux","6 June 2006, 12:55 pm",Phil,['Statistical graphics'],6,464,4
3748,Take logit coefficients and divide by approximately 1.6 to get probit coefficients,"6 June 2006, 8:55 am",Andrew,['Miscellaneous Statistics'],0,561,0
3749,How can and should we interpret regression models of basketball?,"5 June 2006, 8:35 am",Andrew,['Miscellaneous Statistics'],0,762,5
3750,Graphs instead of tables,"5 June 2006, 1:12 am",Andrew,['Public Health'],0,17,0
3751,Useful statistics material at UCLA,"5 June 2006, 12:19 am",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling']",0,188,2
3752,Building a statistics department,"2 June 2006, 7:40 am",Andrew,['Miscellaneous Statistics'],0,377,0
3753,Costs and benefits of expedited drug approvals,"1 June 2006, 7:14 am",Andrew,['Decision Theory'],0,349,2
3754,Comparing models,"1 June 2006, 4:46 am",Andrew,['Miscellaneous Statistics'],0,233,0
3755,Spatial correlation models,"31 May 2006, 1:19 pm",Andrew,['Political Science'],0,605,0
3756,Contingency and alternative history,"31 May 2006, 12:23 am",Andrew,"['Causal Inference', 'Literature']",0,351,0
3757,Displaying aligned time series,"30 May 2006, 11:35 am",Aleks Jakulin,['Miscellaneous Science'],1,148,0
3758,The importance of groups of variables,"26 May 2006, 2:19 pm",Aleks Jakulin,['Miscellaneous Statistics'],4,509,0
3759,Can we understand income polarization using siZer?,"25 May 2006, 12:14 pm",Aleks Jakulin,['Economics'],2,938,2
3760,Nomograms,"24 May 2006, 9:29 am",Aleks Jakulin,['Miscellaneous Statistics'],2,317,3
3761,,"23 May 2006, 3:28 pm",Phil,[],3,712,1
3762,Machine translation and global news,"22 May 2006, 10:51 am",Aleks Jakulin,['Miscellaneous Science'],0,2623,4
3763,Tufte memoir on midterm elections and seats-votes curves,"22 May 2006, 12:35 am",Andrew,['Political Science'],0,326,0
3764,Why didn&#8217;t he sue the lawyer right back?,"19 May 2006, 4:17 pm",Andrew,['Public Health'],0,288,3
3765,Why can we ever trust causal inferences using regression from observational data?,"18 May 2006, 6:12 am",Andrew,['Causal Inference'],0,443,8
3766,Multilevel model with small numbers of observations per group,"17 May 2006, 12:15 am",Andrew,['Multilevel Modeling'],0,256,0
3767,Cost-benefit,"16 May 2006, 3:26 pm",Phil,['Public Health'],0,873,2
3768,"Matter, meet antimatter","16 May 2006, 12:51 am",Andrew,['Public Health'],0,39,0
3769,Seth Roberts on Jane Jacobs,"16 May 2006, 12:42 am",Andrew,['Economics'],0,128,5
3770,"Statistical anomaly, or is something going on?","15 May 2006, 12:18 pm",Phil,['Miscellaneous Statistics'],0,333,2
3771,"In a multilevel model, adding a predictor can increase the residual variance!","15 May 2006, 12:10 am",Andrew,['Multilevel Modeling'],0,169,2
3772,"Pretty graph, could be made even prettier","14 May 2006, 9:37 am",Andrew,['Miscellaneous Statistics'],1,224,5
3773,Bayesian inference for Poisson-gamma models,"12 May 2006, 8:16 am",Andrew,['Bayesian Statistics'],0,159,6
3774,Girl names and boy names in the Social Security database from the early 1900s,"11 May 2006, 12:56 am",Andrew,['Sociology'],1,81,1
3775,Richard Berk&#8217;s book on regression analysis,"10 May 2006, 8:33 am",Andrew,['Miscellaneous Statistics'],0,1173,4
3776,Mid-Atlantic Causal Modeling Conference,"9 May 2006, 12:16 am",Andrew,['Causal Inference'],0,411,0
3777,Mass Partisan Resurgence and Candidate Polarization,"8 May 2006, 6:58 pm",Joe,['Political Science'],0,1046,0
3778,"Vegas, baby, Vegas","8 May 2006, 2:53 pm",Phil,['Miscellaneous Statistics'],0,359,8
3779,The papery office,"8 May 2006, 12:32 am",Andrew,['Economics'],0,45,4
3780,More on burn-in for iterative simulation,"5 May 2006, 12:03 am",Andrew,['Statistical computing'],0,202,6
3781,Conservative decisions of football coaches: fourth-down conversion and default decisions,"4 May 2006, 6:51 am",Andrew,['Decision Theory'],0,545,4
3782,Distinction between different scenarios of group decision-making,"4 May 2006, 12:29 am",Andrew,['Decision Theory'],0,170,0
3783,New issue of R News on Bayesian inference,"3 May 2006, 12:49 am",Andrew,['Bayesian Statistics'],0,495,7
3784,Modeling neural response data,"2 May 2006, 12:54 am",Andrew,['Miscellaneous Science'],0,525,0
3785,Marginal and marginal,"1 May 2006, 12:04 am",Andrew,"['Economics', 'Miscellaneous Statistics']",0,214,5
3786,Fitting Multilevel Models When Predictors and Group Effects Correlate,"28 April 2006, 11:13 am",Joe,['Multilevel Modeling'],1,745,0
3787,"Amusing example of the fallacy of controlling for an intermediate outcome, or, the tyranny of statistical methodology and how it can lead even well-intentioned sociobiologists astray","28 April 2006, 12:22 am",Andrew,['Sociology'],0,744,1
3788,Statistical significance as a guide to future data collection,"27 April 2006, 12:07 am",Andrew,['Miscellaneous Statistics'],0,258,3
3789,(Almost) all comments are useful,"26 April 2006, 12:24 am",Andrew,['Literature'],0,184,0
3790,Direct mail marketing problem,"25 April 2006, 12:00 am",Andrew,['Miscellaneous Statistics'],0,258,8
3791,Political bias in high school teachers&#8217; essay grading?,"24 April 2006, 8:30 am",Andrew,['Political Science'],0,346,4
3792,Explaining crime waves,"23 April 2006, 1:08 pm",Aleks Jakulin,['Sociology'],1,230,1
3793,"Patients with Tourette&#8217;s have more self-control, not less","21 April 2006, 12:38 am",Andrew,['Miscellaneous Science'],0,118,0
3794,Bayes pays,"20 April 2006, 9:38 am",Andrew,['Miscellaneous Statistics'],0,114,0
3795,"Sorry, but . . . more on red and blue states","20 April 2006, 12:27 am",Andrew,['Political Science'],0,300,3
3796,"Comments on the boxer, the wrestler, and the coin flip","19 April 2006, 12:48 am",Andrew,['Bayesian Statistics'],0,213,0
3797,Americans see weight problems everywhere but in the mirror,"18 April 2006, 8:10 am",Andrew,['Public Health'],0,240,0
3798,A wallful of data,"18 April 2006, 12:47 am",Andrew,['Miscellaneous Statistics'],1,42,0
3799,Paul Johnson&#8217;s R tips,"18 April 2006, 12:35 am",Andrew,['Statistical computing'],0,114,3
3800,"More on Larry Bartels&#8217;s analysis of Democrats, Republicans, and the economy","17 April 2006, 12:26 am",Andrew,['Political Science'],0,467,8
3801,"Leisure time, perceptions of leisure time, and the ecological fallacy","14 April 2006, 2:34 pm",Andrew,['Miscellaneous Science'],0,273,0
3802,Best headline of the week,"14 April 2006, 1:46 am",Andrew,['Miscellaneous Science'],0,13,0
3803,A flappin&#8217; good time,"14 April 2006, 12:53 am",Andrew,['Miscellaneous Science'],0,101,0
3804,Al Qaeda and Iraq: An Under Explored Link,"13 April 2006, 1:14 pm",Joe,['Political Science'],0,2528,3
3805,A case of cost-benefit analysis,"13 April 2006, 12:39 am",Andrew,['Public Health'],0,1063,0
3806,Midterm Balancing Still True?,"12 April 2006, 2:50 pm",Joe,[],0,1162,0
3807,The big bad IRB,"12 April 2006, 3:49 am",Andrew,['Public Health'],0,12,0
3808,Political bias in essay grading?,"12 April 2006, 12:05 am",Andrew,['Political Science'],0,394,4
3809,Rat experiments to test the Shangri-La diet?,"11 April 2006, 8:57 am",Andrew,['Public Health'],0,48,2
3810,Murphy&#8217;s laws for grunts,"11 April 2006, 12:21 am",Andrew,['Decision Theory'],0,804,2
3811,Modeling positive or negative correlations within groups,"10 April 2006, 12:47 am",Andrew,['Multilevel Modeling'],0,633,0
3812,Log transformations and generalized linear models,"10 April 2006, 12:20 am",Andrew,['Miscellaneous Statistics'],0,272,0
3813,"Larry Bartels on income, voting, and the economy","7 April 2006, 12:46 am",Andrew,['Political Science'],1,594,7
3814,Lose weight effortlessly through the Shangri-La diet?,"6 April 2006, 12:01 pm",Andrew,['Public Health'],0,603,1
3815,Why Do Europeans Smoke More than Americans?,"6 April 2006, 12:46 am",Andrew,['Public Health'],0,868,0
3816,Bubble graphs,"5 April 2006, 5:10 pm",Andrew,['Miscellaneous Statistics'],0,90,2
3817,How large a sample is needed for a multilevel model,"5 April 2006, 12:45 am",Andrew,['Multilevel Modeling'],0,270,4
3818,NCAA men&#8217;s basketball tournament&#8230;place your bets,"4 April 2006, 12:33 pm",Phil,['Miscellaneous Statistics'],0,782,6
3819,A reference for multiple regression,"4 April 2006, 11:09 am",Andrew,['Miscellaneous Statistics'],0,96,0
3820,Red/blue and religion,"4 April 2006, 12:27 am",Andrew,['Political Science'],0,432,0
3821,Artificial scarcity,"3 April 2006, 12:17 am",Andrew,"['Economics', 'Teaching']",0,67,0
3822,Oops.,"31 March 2006, 11:26 am",Phil,[],0,476,6
3823,Most things are not surprises,"31 March 2006, 12:15 am",Andrew,['Sociology'],0,134,3
3824,Tables of regression coefficients,"30 March 2006, 12:49 am",Andrew,['Miscellaneous Statistics'],0,640,1
3825,The serenity prayer and Venn diagrams,"29 March 2006, 12:11 am",Andrew,['Decision Theory'],1,298,9
3826,A least-squares demo,"28 March 2006, 12:20 am",Andrew,['Teaching'],0,116,2
3827,Newcomb&#8217;s paradox solved using statistical reasoning,"27 March 2006, 12:01 am",Andrew,['Decision Theory'],0,714,1
3828,Cross-validation and selection of priors,"24 March 2006, 5:31 pm",Aleks Jakulin,['Miscellaneous Statistics'],1,415,6
3829,UCLA undergraduate summer program in statistics,"24 March 2006, 2:19 pm",Andrew,['Teaching'],0,211,0
3830,,"24 March 2006, 2:18 pm",Phil,[],1,755,5
3831,Visualization of large datasets,"24 March 2006, 12:53 am",Andrew,['Miscellaneous Statistics'],0,121,2
3832,&#8220;I&#8217;m gonna kick your ass&#8221;,"23 March 2006, 9:53 am",Andrew,['Sociology'],0,284,4
3833,Simon Urbanek&#8217;s presentation on interactive graphics,"22 March 2006, 12:20 am",Andrew,['Miscellaneous Statistics'],0,63,2
3834,Aleks&#8217;s presentation on color graphics,"21 March 2006, 1:24 pm",Andrew,['Miscellaneous Statistics'],0,17,0
3835,Data mining and politics,"20 March 2006, 3:03 pm",Aleks Jakulin,['Political Science'],0,411,3
3836,R Graph Gallery,"17 March 2006, 2:27 pm",Aleks Jakulin,['Miscellaneous Statistics'],2,68,0
3837,Posterior distributions vs bootstrap distributions,"17 March 2006, 10:39 am",Aleks Jakulin,['Bayesian Statistics'],2,450,2
3838,Cross-validation vs data splitting,"16 March 2006, 2:21 pm",Aleks Jakulin,['Miscellaneous Statistics'],1,493,4
3839,E.J. Dionne&#8217;s column summarizes our red-blue paper,"15 March 2006, 12:17 pm",Aleks Jakulin,['Political Science'],1,993,2
3840,Exploratory data analysis with data flow interfaces,"14 March 2006, 10:09 am",Aleks Jakulin,['Miscellaneous Statistics'],1,286,6
3841,Data Analysis Communities,"11 March 2006, 10:07 pm",Aleks Jakulin,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Sociology']",0,868,6
3842,Adaptive Metropolis algorithms,"10 March 2006, 12:46 am",Andrew,['Statistical computing'],0,284,9
3843,Develop your intuition about histograms,"9 March 2006, 12:28 am",Andrew,['Miscellaneous Statistics'],0,21,1
3844,fitbugs.R,"8 March 2006, 12:17 am",Andrew,['Bayesian Statistics'],0,203,5
3845,Electoral bias and policy choice,"7 March 2006, 12:02 am",Andrew,['Political Science'],0,480,0
3846,Confusion about altruism,"6 March 2006, 8:26 am",Andrew,['Sociology'],0,477,4
3847,Modeling sexual concurrency,"5 March 2006, 6:47 am",Andrew,['Sociology'],0,472,0
3848,Update on Anova for economists,"4 March 2006, 2:19 pm",Andrew,['Economics'],0,333,0
3849,The ecological fallacy rides again,"3 March 2006, 12:52 am",Andrew,['Political Science'],0,507,4
3850,Exploratory data analysis for complex models,"2 March 2006, 10:16 pm",Andrew,['Miscellaneous Statistics'],0,76,0
3851,Diane Lambert&#8217;s seminar next Monday,"1 March 2006, 11:49 am",Andrew,['Miscellaneous Statistics'],0,172,0
3852,Second edition of Intro Stats,"28 February 2006, 9:31 am",Andrew,['Teaching'],0,40,2
3853,"Interesting Cases, Support Vectors, and Ape Art","26 February 2006, 9:22 am",Aleks Jakulin,['Miscellaneous Statistics'],1,610,6
3854,Anova for economists,"26 February 2006, 8:53 am",Andrew,['Economics'],0,74,7
3855,Power-law models for response times in correspondence: a mysterious controversy,"24 February 2006, 12:19 am",Andrew,['Sociology'],2,558,3
3856,Our Brand is Crisis,"23 February 2006, 1:19 pm",Andrew,['Political Science'],0,474,0
3857,Why soldiers shoot,"23 February 2006, 6:55 am",Andrew,['Sociology'],0,83,8
3858,Defining what is random in y^rep,"22 February 2006, 12:12 am",Andrew,['Bayesian Statistics'],0,333,0
3859,Free advice: you get what you pay for [statistics edition],"21 February 2006, 8:09 am",Andrew,['Multilevel Modeling'],0,252,0
3860,Should algebra be required for high school graduation?,"20 February 2006, 7:29 am",Andrew,['Teaching'],0,554,1
3861,Random selection of judges,"17 February 2006, 12:10 am",Andrew,['Decision Theory'],0,414,6
3862,A question about multilevel models,"17 February 2006, 12:02 am",Andrew,['Multilevel Modeling'],0,327,0
3863,Some red meat for the Bayesians,"16 February 2006, 12:27 am",Andrew,['Bayesian Statistics'],0,555,0
3864,Fooled by randomness,"15 February 2006, 2:52 pm",Andrew,['Economics'],0,1135,2
3865,Did the great masters cheat using optics? Computer vision addresses a debate in Renaissance art history,"15 February 2006, 12:23 am",Andrew,['Miscellaneous Science'],0,212,5
3866,Evaluation of multilevel decision trees,"14 February 2006, 9:38 am",Andrew,['Decision Theory'],0,164,0
3867,More on redblue,"13 February 2006, 12:41 am",Andrew,['Political Science'],0,389,3
3868,Peter Kennedy&#8217;s regression tips,"10 February 2006, 2:46 pm",Andrew,['Miscellaneous Statistics'],0,402,0
3869,Ask E.T.,"9 February 2006, 11:24 am",Andrew,['Miscellaneous Statistics'],0,91,4
3870,Do low-fat diets have &#8220;significant&#8217; benefits?,"8 February 2006, 3:38 pm",Phil,['Public Health'],0,565,4
3871,Some questions about causal inference,"8 February 2006, 12:03 pm",Andrew,['Causal Inference'],0,566,2
3872,Redistricting for better debates?,"7 February 2006, 7:10 am",Andrew,['Political Science'],0,869,2
3873,How to get 84 comments on your paper in one day,"6 February 2006, 5:39 pm",Andrew,['Political Science'],1,252,9
3874,All dialogue guaranteed overheard,"6 February 2006, 5:34 pm",Andrew,['Miscellaneous Statistics'],0,80,2
3875,Prior distributions for variance parameters,"6 February 2006, 12:15 am",Andrew,['Bayesian Statistics'],0,721,0
3876,Political attitudes look more stable over time if measured by averaging responses to several issue questions,"4 February 2006, 4:39 pm",Andrew,['Political Science'],0,815,0
3877,More on rotation invariance,"3 February 2006, 12:49 am",Andrew,['Miscellaneous Science'],0,221,0
3878,Statistics research job at AT&#038;T Labs,"2 February 2006, 8:37 am",Andrew,['Miscellaneous Statistics'],0,306,0
3879,Summer job at IBM statistics research,"2 February 2006, 2:29 am",Andrew,['Miscellaneous Statistics'],0,114,0
3880,Survey research job at Harris interactive,"2 February 2006, 2:26 am",Andrew,['Miscellaneous Statistics'],0,200,0
3881,"&#8220;It would change everyone&#8217;s life, you know millions and billions of people&#8217;s lives, if it was true. And yet here it was in just an average journal. What&#8217;s that about?&#8221;","1 February 2006, 12:12 am",Andrew,['Miscellaneous Science'],0,599,3
3882,A surprising quote and a question of demarcation,"31 January 2006, 12:28 am",Andrew,['Economics'],0,339,1
3883,Shakespeare and statistics,"30 January 2006, 12:16 am",Andrew,['Literature'],0,709,3
3884,Composite sampling and the safety of canned tuna,"28 January 2006, 9:36 am",Andrew,['Public Health'],0,1210,4
3885,Still more on dolphin fetuses,"27 January 2006, 12:02 am",Andrew,['Bayesian Statistics'],0,1137,5
3886,Fitting multilevel models using packages other than R and Bugs,"26 January 2006, 12:58 am",Andrew,['Multilevel Modeling'],0,628,7
3887,A new (to me) class-participation demonstration,"25 January 2006, 12:16 am",Andrew,['Teaching'],0,806,2
3888,Why don&#8217;t more people use interactive graphics?,"24 January 2006, 12:57 am",Andrew,['Miscellaneous Science'],0,290,9
3889,"Family demography and public policy seminar schedule, spring 2006","23 January 2006, 3:21 pm",Andrew,['Political Science'],0,366,0
3890,Is there such a thing as a statistical copy editor?,"23 January 2006, 7:36 am",Andrew,['Miscellaneous Statistics'],0,209,9
3891,More press for Bayes,"21 January 2006, 11:19 am",Andrew,['Bayesian Statistics'],0,512,2
3892,Things I feel bad about,"20 January 2006, 12:24 am",Andrew,['Sociology'],0,317,0
3893,Children vs. chimps,"19 January 2006, 7:26 pm",Andrew,['Miscellaneous Science'],0,633,3
3894,The deterrent effect of the death penalty,"18 January 2006, 12:06 am",Andrew,['Political Science'],0,1097,5
3895,Fake cancer study in Norway,"17 January 2006, 12:41 am",Andrew,['Public Health'],0,231,4
3896,"Mr. Biv, call the office right away","16 January 2006, 7:59 am",Andrew,['Teaching'],0,75,0
3897,Unethical behavior by a science journalist,"16 January 2006, 12:18 am",Andrew,['Sociology'],0,731,7
3898,Graphics suggest new ideas,"13 January 2006, 12:10 am",Andrew,['Miscellaneous Statistics'],0,520,2
3899,Multilevel models with only one or two groups,"12 January 2006, 7:35 am",Andrew,['Multilevel Modeling'],0,271,0
3900,Missing-data imputation question,"11 January 2006, 2:55 pm",Andrew,['Multilevel Modeling'],0,393,0
3901,Measuring partisan bias in redistricting: our amicus brief and some other thoughts,"10 January 2006, 3:04 pm",Andrew,['Political Science'],0,621,1
3902,99:01:00,"10 January 2006, 9:14 am",Andrew,['Economics'],0,138,4
3903,Bayesian parameter estimation is not quite the same thing as Bayesian prediction,"9 January 2006, 12:47 am",Andrew,['Bayesian Statistics'],0,573,0
3904,Quick advice for Sam and anyone else who&#8217;s teaching a new statistics class for the first time,"6 January 2006, 12:14 am",Andrew,['Teaching'],0,380,3
3905,Pro bono statistical consulting?,"5 January 2006, 3:30 pm",Andrew,['Sociology'],0,477,0
3906,The difference between &#8220;significant&#8221; and &#8220;not significant&#8221; is not itself statistically significant,"4 January 2006, 4:06 pm",Andrew,[],3,283,2
3907,"Catch-22: Without data, how do you know how to sample?","3 January 2006, 5:28 pm",Phil,['Decision Theory'],0,761,2
3908,Statistics and ethics: human volunteers edition,"3 January 2006, 9:20 am",Andrew,['Public Health'],0,13,0
3909,2006,"2 January 2006, 10:02 am",Andrew,['Teaching'],0,232,2
3910,The economics of prize-giving,"30 December 2005, 7:54 am",Andrew,['Literature'],0,619,3
3911,Do Users of Nonlinear Mixed Effects Models Know Whether Their Software Really Works?,"29 December 2005, 2:50 pm",Andrew,['Multilevel Modeling'],0,258,3
3912,The Ministry of Food sez: Potatoes are fattening,"28 December 2005, 1:18 pm",Andrew,['Literature'],0,262,3
3913,"Does having sons make you more conservative? Maybe, maybe not. A problem with controlling for an intermediate outcome","27 December 2005, 8:01 am",Andrew,"['Causal Inference', 'Political Science']",0,690,6
3914,Sketching realistic graphs,"26 December 2005, 8:57 am",Andrew,['Teaching'],0,281,2
3915,More on historical evidence,"23 December 2005, 12:13 am",Andrew,['Political Science'],0,220,3
3916,An analysis of the NYPD&#8217;s stop-and-frisk policy in the context of claims of racial bias,"22 December 2005, 12:56 am",Andrew,['Political Science'],0,247,0
3917,Applications of belief functions?,"21 December 2005, 10:22 am",Andrew,['Bayesian Statistics'],0,111,2
3918,Yingnian&#8217;s ideas on teaching probabilistic simulation,"20 December 2005, 6:38 am",Andrew,['Statistical computing'],0,459,0
3919,Politically Incorrect Statistics,"19 December 2005, 4:21 pm",Sam,['Miscellaneous Statistics'],0,56,0
3920,Numbers,"16 December 2005, 12:43 am",Sam,['Miscellaneous Statistics'],0,78,1
3921,Statisfaction,"15 December 2005, 3:46 pm",Sam,[],0,65,2
3922,More on Matching,"14 December 2005, 11:08 am",Sam,[],0,53,0
3923,"Drunken rooks, etc.","13 December 2005, 12:22 am",Andrew,['Statistical computing'],0,153,0
3924,Slam Dunks and No-Brainers,"12 December 2005, 12:48 am",Andrew,['Literature'],1,845,3
3925,"Really, really unrelated to statistics","9 December 2005, 12:35 am",Andrew,['Literature'],1,500,2
3926,"Modular statistics, multiple imputation, and bootstrapping: theta-hat is the elephant in the room, and so forth","8 December 2005, 7:42 am",Andrew,['Bayesian Statistics'],0,1000,0
3927,"Orwell, Tufte, and the U.S. Treasury Department","7 December 2005, 12:47 am",Andrew,['Miscellaneous Statistics'],1,610,5
3928,Multiple imputation using chained equations,"6 December 2005, 4:24 am",Andrew,['Miscellaneous Statistics'],1,294,0
3929,Another one from Junk Charts,"5 December 2005, 12:51 am",Andrew,['Miscellaneous Statistics'],2,85,9
3930,Multilevel model,"2 December 2005, 12:44 am",Andrew,['Multilevel Modeling'],0,484,0
3931,Rules of historical evidence,"1 December 2005, 12:58 am",Andrew,['Political Science'],0,857,3
3932,"Rich state, poor state, red state, blue state: What&#8217;s the matter with Connecticut?","30 November 2005, 7:53 am",Andrew,['Political Science'],1,16,3
3933,SAFE,"29 November 2005, 10:25 am",Sam,['Miscellaneous Statistics'],0,89,0
3934,California frogs are declining. Can we figure out why?,"28 November 2005, 5:03 pm",Phil,['Causal Inference'],0,490,3
3935,Geek Alert,"28 November 2005, 1:19 pm",Sam,['Teaching'],0,129,0
3936,Economics and voter irrationality,"23 November 2005, 12:11 pm",Andrew,"['Economics', 'Political Science']",0,3291,7
3937,Objects of the class &#8220;Weekend at Bernie&#8217;s&#8221;,"22 November 2005, 11:23 am",Andrew,['Literature'],0,270,1
3938,Questions about Futarchy,"21 November 2005, 9:01 am",Andrew,['Political Science'],0,1002,7
3939,Clear writing,"18 November 2005, 12:24 am",Andrew,['Literature'],0,181,8
3940,More on Teaching,"17 November 2005, 1:30 pm",Sam,['Teaching'],0,140,2
3941,Accuracy of prediction markets,"17 November 2005, 12:47 am",Andrew,['Economics'],0,386,3
