Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
670,&#8220;Tied for Warmest Year On Record&#8221;,"12 January 2011, 4:43 pm",Phil,[],0,257,4
671,Picking pennies in front of a steamroller: A parable comes to life,"12 January 2011, 9:14 am",Andrew,"['Decision Theory', 'Economics']",0,376,8
672,One more time on that ESP study: The problem of overestimates and the shrinkage solution,"11 January 2011, 7:19 am",Andrew,"['Bayesian Statistics', 'Sociology', 'Zombies']",0,1248,1
673,"I guess they noticed that if you take the first word on every seventeenth page, it spells out &#8220;Death to the Shah&#8221;","10 January 2011, 9:28 am",Andrew,"['Multilevel Modeling', 'Political Science', 'Zombies']",0,243,6
674,"Chartjunk, but in a good cause!","9 January 2011, 9:11 am",Andrew,['Statistical graphics'],1,62,2
675,More evidence of growing nationalization of congressional elections,"8 January 2011, 9:12 am",Andrew,['Political Science'],0,565,6
676,"Small world: MIT, asymptotic behavior of differential-difference equations, Susan Assmann, subgroup analysis, multilevel modeling","7 January 2011, 9:26 am",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling', 'Sociology']",0,734,2
677,That silly ESP paper and some silliness in a rebuttal as well,"6 January 2011, 8:52 am",Andrew,"['Bayesian Statistics', 'Zombies']",0,964,2
678,"For those of you in the U.K., also an amusing paradox involving the infamous hookah story","5 January 2011, 11:42 pm",Andrew,"['Literature', 'Miscellaneous Statistics']",0,458,8
679,Wacky interview questions: An exploration into the nature of evidence on the internet,"5 January 2011, 8:51 am",Andrew,['Teaching'],0,1060,1
680,A new R package for fititng multilevel models,"4 January 2011, 6:31 pm",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,157,7
681,Clarity on my email policy,"4 January 2011, 4:54 pm",Andrew,['Zombies'],0,15,5
682,"Cash in, cash out graph","4 January 2011, 9:13 am",Andrew,['Statistical graphics'],0,243,7
683,Bribing statistics,"3 January 2011, 10:43 am",Aleks Jakulin,['Political Science'],1,137,0
684,5 books,"3 January 2011, 9:24 am",Andrew,['Literature'],0,763,2
685,Hipmunk update,"2 January 2011, 11:09 pm",Andrew,"['Economics', 'Statistical graphics']",0,167,2
686,Theoretical vs applied statistics,"2 January 2011, 9:52 am",Andrew,['Miscellaneous Statistics'],0,227,2
687,Tukey&#8217;s philosophy,"1 January 2011, 7:08 pm",Andrew,"['Miscellaneous Statistics', 'Statistical graphics']",0,451,1
688,Obituaries in 2010,"31 December 2010, 11:59 pm",Andrew,['Miscellaneous Statistics'],0,19,4
689,&#8220;Threshold earners&#8221; and economic inequality,"31 December 2010, 12:24 pm",Andrew,['Economics'],0,1226,3
690,Type S error rates for classical and Bayesian single and multiple comparison procedures,"31 December 2010, 9:52 am",Andrew,"['Bayesian Statistics', 'Decision Theory']",0,40,2
691,That puzzle-solving feeling,"30 December 2010, 9:44 am",Andrew,"['Statistical graphics', 'Teaching']",0,471,6
692,Don&#8217;t try this at home,"29 December 2010, 5:03 pm",Andrew,['Art'],1,48,7
693,Brain Structure and the Big Five,"29 December 2010, 9:10 am",Andrew,['Miscellaneous Science'],0,682,8
694,Brow inflation,"28 December 2010, 11:20 am",Andrew,"['Art', 'Literature']",0,440,1
695,Alfred Kahn,"27 December 2010, 10:43 pm",Andrew,['Economics'],0,547,1
696,Graph of the year,"27 December 2010, 10:52 am",Andrew,['Statistical graphics'],1,400,2
697,Age and happiness: The pattern isn&#8217;t as clear as you might think,"26 December 2010, 8:52 am",Andrew,"['Economics', 'Miscellaneous Science', 'Miscellaneous Statistics', 'Zombies']",2,1264,1
698,Unlogging,"25 December 2010, 9:42 pm",Andrew,['Miscellaneous Science'],0,132,0
699,"Foreign language skills as an intrinsic good; also, beware the tyranny of measurement","24 December 2010, 9:17 am",Andrew,"['Economics', 'Teaching']",0,470,1
700,Capitalism as a form of voluntarism,"23 December 2010, 11:41 am",Andrew,['Economics'],0,359,0
701,"Science, ideology, and human origins","23 December 2010, 9:03 am",Andrew,"['Miscellaneous Science', 'Sociology']",0,584,7
702,The Jumpstart financial literacy survey and the different purposes of tests,"22 December 2010, 9:17 am",Andrew,"['Economics', 'Teaching']",1,824,1
703,"Instead of &#8220;confidence interval,&#8221; let&#8217;s say &#8220;uncertainty interval&#8221;","21 December 2010, 9:22 am",Andrew,"['Bayesian Statistics', 'Literature', 'Miscellaneous Statistics']",0,147,1
704,WWJD? U can find out!,"20 December 2010, 9:47 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics', 'Multilevel Modeling']",0,109,0
705,More on why &#8220;all politics is local&#8221; is an outdated slogan,"20 December 2010, 8:08 pm",Andrew,['Political Science'],0,438,2
706,Costless false beliefs,"20 December 2010, 9:12 am",Andrew,"['Decision Theory', 'Sociology', 'Teaching']",1,417,2
707,Google&#8217;s word count statistics viewer,"19 December 2010, 4:26 pm",Aleks Jakulin,['Bayesian Statistics'],1,25,0
708,All politics are local &#8212; not,"19 December 2010, 9:31 am",Andrew,['Political Science'],0,114,0
709,The kind of frustration we could all use more of,"18 December 2010, 9:38 am",Andrew,"['Economics', 'Sports']",0,60,5
710,Attractive models (and data) wanted for statistical art show.,"17 December 2010, 1:35 pm",keithor,['Art'],0,96,6
711,Why a bonobo won&#8217;t play poker with you,"17 December 2010, 12:42 pm",Aleks Jakulin,"['Economics', 'Miscellaneous Science']",1,174,0
712,So-called fixed and random effects,"17 December 2010, 9:02 am",Andrew,['Multilevel Modeling'],0,294,7
713,"&#8220;For individuals with wine training, however, we find indications of a positive relationship between price and enjoyment&#8221;","16 December 2010, 5:34 pm",Bob Carpenter,"['Economics', 'Sociology']",0,284,5
714,2500 people living in a park in Chicago?,"16 December 2010, 9:03 am",Andrew,"['Political Science', 'Statistical graphics']",0,144,1
715,Weakly informative priors and imprecise probabilities,"15 December 2010, 9:46 am",Andrew,['Bayesian Statistics'],0,248,0
716,Do we need an integrated Bayesian/likelihood inference?,"14 December 2010, 11:14 am",Andrew,['Bayesian Statistics'],0,35,3
717,&#8220;The truth wears off: Is there something wrong with the scientific method?&#8221;,"13 December 2010, 7:04 pm",Andrew,"['Decision Theory', 'Miscellaneous Statistics', 'Public Health']",0,239,1
718,$3M health care prediction challenge,"13 December 2010, 9:15 am",Andrew,"['Economics', 'Public Health']",0,249,1
719,Finite-population standard deviation in a hierarchical model,"12 December 2010, 9:00 am",Andrew,['Multilevel Modeling'],0,351,2
720,Compare p-values from privately funded medical trials to those in publicly funded research?,"11 December 2010, 9:16 am",Andrew,"['Decision Theory', 'Economics', 'Miscellaneous Statistics', 'Public Health']",0,138,4
721,"Who&#8217;s holding the pen?, The split screen, and other ideas for one-on-one instruction","10 December 2010, 9:20 am",Andrew,['Teaching'],0,579,1
722,Statistics gifts?,"9 December 2010, 6:24 pm",Andrew,['Miscellaneous Statistics'],0,41,2
723,Solve mazes by starting at the exit,"9 December 2010, 9:13 am",Andrew,['Sports'],0,169,3
724,&#8220;&#8216;Why work?&#8217;&#8221;,"9 December 2010, 9:02 am",Andrew,"['Economics', 'Zombies']",0,447,3
725,Blogging: Is it &#8220;fair use&#8221;?,"8 December 2010, 11:26 am",Andrew,['Literature'],0,737,1
726,"The red-state, blue-state war is happening in the upper half of the income distribution","7 December 2010, 10:07 pm",Andrew,"['Political Science', 'Zombies']",2,182,9
727,Some ideas on communicating risks to the general public,"7 December 2010, 6:18 pm",Andrew,"['Bayesian Statistics', 'Decision Theory', 'Miscellaneous Science', 'Teaching']",0,51,4
728,Diabetes stops at the state line?,"7 December 2010, 11:26 am",Aleks Jakulin,"['Bayesian Statistics', 'Public Health']",1,233,7
729,Whassup with phantom-limb treatment?,"7 December 2010, 9:22 am",Andrew,"['Miscellaneous Science', 'Public Health']",0,701,2
730,Biostatistics via Pragmatic and Perceptive Bayes.,"7 December 2010, 8:24 am",keithor,['Bayesian Statistics'],0,77,0
731,Followup questions,"6 December 2010, 3:18 pm",Andrew,['Sociology'],0,283,5
732,What do practitioners need to know about regression?,"5 December 2010, 9:01 am",Andrew,['Miscellaneous Statistics'],0,403,2
733,The Joy of Stats,"4 December 2010, 7:24 pm",Andrew,"['Miscellaneous Statistics', 'Statistical graphics']",0,45,0
734,"Generalized Method of Moments, whatever that is","4 December 2010, 9:59 am",Andrew,"['Bayesian Statistics', 'Economics']",0,130,1
735,Getting a job in pro sports&#8230; as a statistician,"3 December 2010, 9:11 pm",Aleks Jakulin,['Sports'],0,164,3
736,Is 0.05 too strict as a p-value threshold?,"3 December 2010, 1:33 pm",Andrew,['Bayesian Statistics'],0,554,1
737,This is a footnote in one of my papers,"3 December 2010, 9:45 am",Andrew,"['Literature', 'Miscellaneous Statistics']",0,123,2
738,"Reinventing the wheel, only more so.","3 December 2010, 2:43 am",Phil,"['Miscellaneous Science', 'Teaching']",0,346,1
739,Rational addiction,"2 December 2010, 7:27 pm",Andrew,"['Decision Theory', 'Economics']",0,84,2
740,Automating my graphics advice,"2 December 2010, 9:29 am",Andrew,"['Statistical computing', 'Statistical graphics']",1,108,3
741,Mapmaking software,"1 December 2010, 6:23 pm",Andrew,['Statistical graphics'],0,18,5
742,bayesglm in Stata?,"1 December 2010, 4:32 pm",Andrew,[],0,25,3
743,In defense of jargon,"1 December 2010, 3:58 pm",Andrew,"['Literature', 'Sports']",0,6,6
744,"I just skyped in from Kentucky, and boy are my arms tired","30 November 2010, 7:23 pm",Andrew,"['Statistical graphics', 'Teaching']",0,266,5
745,Of psychology research and investment tips,"30 November 2010, 9:13 am",Andrew,['Zombies'],0,64,1
746,Panel Thurs 2 Dec on politics and deficit reduction in NYC,"29 November 2010, 9:41 pm",Andrew,"['Economics', 'Political Science']",0,148,0
747,Quality control problems at the New York Times,"29 November 2010, 4:59 pm",Andrew,"['Causal Inference', 'Economics', 'Miscellaneous Statistics', 'Zombies']",0,24,1
748,The mystery of the U-shaped relationship between happiness and age,"29 November 2010, 9:32 am",Andrew,"['Economics', 'Sociology']",0,477,3
749,When Small Numbers Lead to Big Errors,"28 November 2010, 9:41 am",Andrew,['Miscellaneous Statistics'],0,20,3
750,Neumann update,"27 November 2010, 4:38 pm",Andrew,['Miscellaneous Science'],0,335,5
751,One way that psychology research is different than medical research,"27 November 2010, 9:14 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,27,1
752,One fun thing about physicists . . .,"26 November 2010, 9:06 am",Andrew,"['Economics', 'Sociology']",0,366,1
753,The von Neumann paradox,"25 November 2010, 9:17 am",Andrew,['Miscellaneous Science'],0,514,2
754,Flawed visualization of U.S. voting maybe has some good features,"24 November 2010, 8:13 pm",Andrew,['Statistical graphics'],0,176,0
755,&#8220;But you and I don&#8217;t learn in isolation either&#8221;,"24 November 2010, 9:56 am",Andrew,['Miscellaneous Statistics'],0,1,0
756,Bayesian adaptive methods for clinical trials,"23 November 2010, 9:44 am",Andrew,"['Bayesian Statistics', 'Public Health']",0,778,6
757,Postdoc opportunity here at Columbia &#8212; deadline soon!,"22 November 2010, 12:36 pm",Andrew,"['Miscellaneous Statistics', 'Public Health']",0,60,0
