Landing Page,Visits,Pages/Visit,Avg Time On,% New Visits,Bounce Rate,Year,Month,Day,Title
/2010/04/the_false_hopes_effect.html,25,1,0:00:00,60.00%,100.00%,2010,04,NA,The False Hopes Effec
/2010/04/watching_haiti_disappear_from.html,25,2,0:06:33,80.00%,60.00%,2010,04,NA,Watching Haiti Disappear Fro
/2010/04/what_are_the_hard_problems_in.html,25,1.2,0:00:34,20.00%,80.00%,2010,04,NA,What Are The Hard Problems In
/2010/05/crowd-sourcing_grading_the_res.html,25,1.4,0:05:35,80.00%,80.00%,2010,05,NA,Crowd Sourcing_grading_the_res
/2010/05/more_uk_vote_geekery.html,25,1.4,0:00:11,40.00%,60.00%,2010,05,NA,More Uk Vote Geekery
/2010/05/politics_everywhere_eurovision.html,25,1,0:00:00,40.00%,100.00%,2010,05,NA,Politics Everywhere Eurovision
/2010/05/post_254.html,25,1,0:00:00,60.00%,100.00%,2010,05,NA,Post 254
/2010/05/raisin_them_right.html,25,1.2,0:00:02,60.00%,80.00%,2010,05,NA,Raisin Them Rig
/2010/05/tales_from_the_health_care_deb.html,25,2.2,0:02:51,80.00%,40.00%,2010,05,NA,Tales From The Health Care Deb
/2010/06/are_econ_students_more_likely.html,25,1,0:00:00,80.00%,100.00%,2010,06,NA,Are Econ Students More Likely
/2010/06/campaigns_can_make_a_big_diffe.html,25,1,0:00:00,80.00%,100.00%,2010,06,NA,Campaigns Can Make A Big Diffe
/2010/06/david_brooks_epiphanies_and_so.html,25,1.4,0:00:25,60.00%,80.00%,2010,06,NA,David Brooks Epiphanies And So
/2010/07/horse_race_political_science.html,25,6,0:04:14,60.00%,0.00%,2010,07,NA,Horse Race Political Science
/2010/07/is_the_oil_spill_disappearing.html,25,1.2,0:01:37,20.00%,80.00%,2010,07,NA,Is The Oil Spill Disappearing
/2010/07/john_swings_wildly_at_nate_hil.html,25,1,0:00:00,20.00%,100.00%,2010,07,NA,John Swings Wildly At Nate Hi
/2010/07/politics_everywhere_the_instit.html,25,1.6,0:05:46,40.00%,80.00%,2010,07,NA,Politics Everywhere The Insti
/2010/07/stoners_in_academia_and_the_me.html,25,1.4,0:00:36,40.00%,80.00%,2010,07,NA,Stoners In Academia And The Me
/2010/07/the_final.html,25,1.4,0:29:46,20.00%,80.00%,2010,07,NA,The Fina
/2010/08/how_do_aid_organizations_targe.html,25,1,0:00:00,100.00%,100.00%,2010,08,NA,How Do Aid Organizations Targe
/2010/08/on_limiting_the_tenure_of_supr_1.html,25,1,0:00:00,80.00%,100.00%,2010,08,NA,On Limiting The Tenure Of Supr 1
/2010/09/apsa_panel_honoring_lee.html,25,1.4,0:00:06,60.00%,60.00%,2010,09,NA,Apsa Panel Honoring Lee
/2010/09/politics_everywhere_american_p.html,25,1.2,0:00:08,40.00%,80.00%,2010,09,NA,Politics Everywhere American P
/2010/09/potpourri_for_fasting.html,25,1.2,0:00:04,0.00%,80.00%,2010,09,NA,Potpourri For Fasting
/2010/09/should_political_scientists_en.html,25,1.2,0:00:22,40.00%,80.00%,2010,09,NA,Should Political Scientists En
/2010/10/david_brooks_and_money_in_elec.html,25,1.6,0:02:51,60.00%,40.00%,2010,10,NA,David Brooks And Money In Elec
/2010/10/facial_hair_in_everything_poli.html,25,1.4,0:00:09,40.00%,60.00%,2010,10,NA,Facial Hair In Everything Poli
/2010/10/foregoing_the_party_label.html,25,1.2,0:00:02,20.00%,80.00%,2010,10,NA,Foregoing The Party Labe
/2010/10/lou_dobbs_hires_illegal_immigr.html,25,1,0:00:00,80.00%,100.00%,2010,10,NA,Lou Dobbs Hires Illegal Immigr
/2010/10/the_new_security_council.html,25,1.2,0:01:42,40.00%,80.00%,2010,10,NA,The New Security Counci
/2010/10/the_purple_revolution_interest.html,25,1,0:00:00,80.00%,100.00%,2010,10,NA,The Purple Revolution Interes
/2010/11/apsa_2011.html,25,1,0:00:00,40.00%,100.00%,2010,11,NA,Apsa 2011
/2010/11/exchange_rates_and_protectioni.html,25,1.4,0:00:15,80.00%,80.00%,2010,11,NA,Exchange Rates And Protectioni
/2010/11/here_comes_the_112th_congress_.html,25,1.4,0:00:54,80.00%,60.00%,2010,11,NA,Here Comes The 112th Congress
/2010/11/obama_should_refuse_his_salary.html,25,1.2,0:01:30,40.00%,80.00%,2010,11,NA,Obama Should Refuse His Salary
/2010/11/russia_in_2020.html,25,1,0:00:00,100.00%,100.00%,2010,11,NA,Russia In 2020
/2010/11/the_readability_of_ballot_ques.html,25,1.4,0:04:46,40.00%,40.00%,2010,11,NA,The Readability Of Ballot Ques
/2010/11/thoughts_upon_turning_to_the_n.html,25,1.2,0:03:19,60.00%,80.00%,2010,11,NA,Thoughts Upon Turning To The N
/2010/12/no_labels.html,25,1.2,0:01:36,60.00%,80.00%,2010,12,NA,No Labels
/2011/01/is_this_time_different.html,25,1,0:00:00,60.00%,100.00%,2011,01,NA,Is This Time Differen
/2011/01/mad_social_science.html,25,1.2,0:00:00,40.00%,80.00%,2011,01,NA,Mad Social Science
/2011/01/more_data_is_needed.html,25,1.4,0:02:22,80.00%,60.00%,2011,01,NA,More Data Is Needed
/2011/01/potpourri_49.html,25,1.2,0:00:13,60.00%,80.00%,2011,01,NA,Potpourri 49
/2011/01/some_ideas_on_communicating_ri.html,25,1,0:00:00,40.00%,100.00%,2011,01,NA,Some Ideas On Communicating Ri
/2011/02/on_summarizing_a_noisy_scatter.html,25,3.2,0:04:25,60.00%,20.00%,2011,02,NA,On Summarizing A Noisy Scatter
/2011/02/political_scientists_are_colon.html,25,1.6,0:00:26,80.00%,60.00%,2011,02,NA,Political Scientists Are Colon
/2011/02/realism_schmrealism.html,25,1.2,0:00:00,80.00%,80.00%,2011,02,NA,Realism Schmrealis
/2011/02/revolutions_know_no_subfields.html,25,1.2,0:00:29,60.00%,80.00%,2011,02,NA,Revolutions Know No Subfields
/2011/02/taking_seats_on_that_empty_ben.html,25,1,0:00:00,60.00%,100.00%,2011,02,NA,Taking Seats On That Empty Ben
/2011/02/the_case_for_a_new_isolationis.html,25,1.4,0:00:55,40.00%,60.00%,2011,02,NA,The Case For A New Isolationis
/2011/02/the_open_states_project.html,25,1.6,0:00:24,60.00%,60.00%,2011,02,NA,The Open States Projec
/2011/02/united_states_institute_of_pea.html,25,1,0:00:00,100.00%,100.00%,2011,02,NA,United States Institute Of Pea
/2011/03/allison_stanger_on_the_daily_s.html,25,1.2,0:00:11,100.00%,80.00%,2011,03,NA,Allison Stanger On The Daily S
/2011/03/terrorists_on_tight_budgets.html,25,1.6,0:00:15,100.00%,60.00%,2011,03,NA,Terrorists On Tight Budgets
/2011/04/backlash_is_it_bad_idea_to_cla.html,25,1,0:00:00,60.00%,100.00%,2011,04,NA,Backlash Is It Bad Idea To Cla
/2011/04/brain_size_and_political_orien.html,25,1.2,0:00:01,100.00%,80.00%,2011,04,NA,Brain Size And Political Orien
/2011/04/can_a_good_mormon_be_a_good_de.html,25,1,0:00:00,100.00%,100.00%,2011,04,NA,Can A Good Mormon Be A Good De
/2011/04/election_games.html,25,1.2,0:00:07,80.00%,80.00%,2011,04,NA,Election Games
/2011/04/how_wasteful_is_spending_on_ho,25,1,0:00:00,20.00%,100.00%,2011,04,NA,How Wasteful Is Spending On Ho
/2011/04/is_drezner_a_cylon.html,25,1.4,0:00:12,80.00%,60.00%,2011,04,NA,Is Drezner A Cylon
/2011/04/members_of_congress_and_taunti.html,25,1.4,0:00:30,20.00%,60.00%,2011,04,NA,Members Of Congress And Taunti
/2011/04/squaring_the_circle_between_pu.html,25,2,0:03:23,20.00%,20.00%,2011,04,NA,Squaring The Circle Between Pu
/2011/04/what_the_costs_in_a_cost-benef.html,25,1,0:00:00,80.00%,100.00%,2011,04,NA,What_the_costs_in_a_cost Benef
/blog/2008/01/24/headscarves/,25,1.2,0:00:14,100.00%,80.00%,2008,01,24,Headscarves
/blog/2008/06/17/tony_schwartz_1/,25,1.2,0:00:04,80.00%,80.00%,2008,06,17,Tony Schwartz 1
/blog/2008/07/31/the_truth_is_out_there/,25,3.8,0:06:09,40.00%,40.00%,2008,07,31,The Truth Is Out There
/blog/2009/05/13/what_is_politics/,25,1,0:00:00,100.00%,100.00%,2009,05,13,What Is Politics
/blog/2009/06/17/information_cascades_and_the_i/,25,1,0:00:00,60.00%,100.00%,2009,06,17,Information Cascades And The I
/blog/2009/07/30/income_tax_burden_tax_burden/,25,1,0:00:00,100.00%,100.00%,2009,07,30,Income Tax Burden Tax Burden
/blog/2010/02/12/does_it_matter_if_everyone_hat/,25,1,0:00:00,100.00%,100.00%,2010,02,12,Does It Matter If Everyone Hat
/blog/2010/06/02/explaining_the_origins_of_the/,25,1,0:00:00,80.00%,100.00%,2010,06,02,Explaining The Origins Of The
/blog/2010/08/04/how_conservative_is_corporate/,25,1,0:00:00,20.00%,100.00%,2010,08,04,How Conservative Is Corporate
/blog/2010/10/27/a_new_political_science_blog_m/,25,1.6,0:01:28,60.00%,60.00%,2010,10,27,A New Political Science Blog M
/blog/2011/02/11/overcoming_collective_action_p/,25,3,0:00:35,100.00%,40.00%,2011,02,11,Overcoming Collective Action P
/blog/2011/02/22/more_on_unions_and_state_budge/,25,2,0:04:56,80.00%,40.00%,2011,02,22,More On Unions And State Budge
/blog/2011/05/15/international-monteary-fun/,25,1.2,0:00:02,60.00%,80.00%,2011,05,15,International Monteary Fun
/blog/2011/05/17/is-the-internet-causing-half-the-rapes-in-norway-i-wanna-see-the-scatterplot/,25,1,0:00:00,40.00%,100.00%,2011,05,17,Is The Internet Causing Half The Rapes In Norway I Wanna See The Scatterplot
/blog/2011/05/24/the-congo-rape-crisis/,25,1.2,0:00:08,60.00%,80.00%,2011,05,24,The Congo Rape Crisis
/blog/2011/05/27/tuxedos-and-presidential-approval/,25,1.4,0:03:21,100.00%,80.00%,2011,05,27,Tuxedos And Presidential Approval
/blog/2011/06/07/how-majority-parties-maintain-their-cartel-buying-off-centrists/,25,2.2,0:10:37,40.00%,20.00%,2011,06,07,How Majority Parties Maintain Their Cartel Buying Off Centrists
/blog/2011/06/07/roundtable-on-martha-nussbaums-not-for-profit-why-democray-needs-the-humanities/,25,1.2,0:01:06,60.00%,80.00%,2011,06,07,Roundtable On Martha Nussbaums Not For Profit Why Democray Needs The Humanities
/blog/2011/06/14/a-redistricting-as-big-as-texas/,25,1.6,0:00:21,40.00%,80.00%,2011,06,14,A Redistricting As Big As Texas
/blog/2011/06/16/can-the-humanities-and-social-sciences-enhance-national-security/,25,1,0:00:00,40.00%,100.00%,2011,06,16,Can The Humanities And Social Sciences Enhance National Security
/blog/2011/06/20/harsh-words-from-erik-gartzke-on-the-relevance-of-political-science/,25,1.6,0:00:12,60.00%,60.00%,2011,06,20,Harsh Words From Erik Gartzke On The Relevance Of Political Science
/blog/2011/07/04/politics-everywhere-the-anti-powerpoint-party/,25,1.4,0:00:30,100.00%,60.00%,2011,07,04,Politics Everywhere The Anti Powerpoint Party
/blog/2011/07/05/world-rankings-in-politics-and-international-studies/,25,2,0:03:21,80.00%,40.00%,2011,07,05,World Rankings In Politics And International Studies
/blog/2011/07/12/arrows-theorem-update/,25,3,0:00:37,80.00%,20.00%,2011,07,12,Arrows Theorem Update
/blog/2011/07/26/jobs-jobs-jobs-jobs-jobs-jobs-jobs-jobs-jobs/,25,1.4,0:00:23,80.00%,60.00%,2011,07,26,Jobs Jobs Jobs Jobs Jobs Jobs Jobs Jobs Jobs
/blog/2011/07/28/wine-vs-beer/,25,1,0:00:00,80.00%,100.00%,2011,07,28,Wine Vs Beer
/blog/2011/08/02/politics-of-the-house-vote-to-raise-the-debt-ceiling/,25,1.4,0:05:38,80.00%,80.00%,2011,08,02,Politics Of The House Vote To Raise The Debt Ceiling
/blog/2011/08/09/fellowship-at-the-sunlight-foundation/,25,1.4,0:01:42,60.00%,80.00%,2011,08,09,Fellowship At The Sunlight Foundation
/blog/2011/08/10/omg-obama-to-destroy-romney/,25,1.4,0:00:03,20.00%,80.00%,2011,08,10,Omg Obama To Destroy Romney
/blog/2011/08/14/why-the-iowa-straw-poll-maybe-doesnt-matter-all-that-much/,25,1,0:00:00,60.00%,100.00%,2011,08,14,Why The Iowa Straw Poll Maybe Doesnt Matter All That Much
/blog/2011/08/23/is-the-media-ignoring-ron-paul/,25,1,0:00:00,100.00%,100.00%,2011,08,23,Is The Media Ignoring Ron Paul
/blog/2011/08/23/the-resource-curse-revisited/,25,1.8,0:02:34,80.00%,80.00%,2011,08,23,The Resource Curse Revisited
/blog/2011/08/26/libya-as-a-model/,25,1.4,0:04:01,60.00%,60.00%,2011,08,26,Libya As A Model
/blog/2011/09/12/updating-our-blogroll/,25,1.2,0:00:48,60.00%,80.00%,2011,09,12,Updating Our Blogroll
/blog/2011/09/15/obamas-jewish-problem/,25,1,0:00:00,80.00%,100.00%,2011,09,15,Obamas Jewish Problem
/blog/2011/09/26/questions-for-advocates-of-third-parties/,25,2.8,0:09:20,60.00%,40.00%,2011,09,26,Questions For Advocates Of Third Parties
/blog/2011/09/27/putin-in-2012-more-expert-analaysis/,25,1.6,0:01:44,40.00%,60.00%,2011,09,27,Putin In 2012 More Expert Analaysis
/blog/2011/10/13/do-we-need-smart-presidents/,25,1.6,0:00:41,40.00%,60.00%,2011,10,13,Do We Need Smart Presidents
/blog/2011/10/16/when-social-science-matters/,25,1.6,0:01:09,60.00%,40.00%,2011,10,16,When Social Science Matters
/blog/2011/10/26/gop-insiders-seemingly-confident-in-herman-cains-viability/,25,1.2,0:00:15,100.00%,80.00%,2011,10,26,Gop Insiders Seemingly Confident In Herman Cains Viability
/blog/2011/11/02/the-redistricting-song/,25,1.4,0:00:12,80.00%,60.00%,2011,11,02,The Redistricting Song
/blog/2011/11/03/ap-suggests-obama-has-a-donor-problem-what-does-the-empirical-evidence-have-to-say/,25,1,0:00:00,100.00%,100.00%,2011,11,03,Ap Suggests Obama Has A Donor Problem What Does The Empirical Evidence Have To Say
/blog/2011/11/30/racially-charged-searches-and-the-obama-vote/,25,1.2,0:00:18,60.00%,80.00%,2011,11,30,Racially Charged Searches And The Obama Vote
/blog/2011/12/07/this-winter-will-be-hot/,25,1.4,0:00:00,100.00%,80.00%,2011,12,07,This Winter Will Be Hot
/blog/2011/12/15/13232/,25,1.4,0:01:29,100.00%,80.00%,2011,12,15,13232
/blog/2012/01/05/the-case-of-eskinder-nega/,25,1.2,0:00:03,60.00%,80.00%,2012,01,05,The Case Of Eskinder Nega
/blog/2012/01/06/the-unintended-consequences-of-an-oil-embargo-on-iran/,25,1.4,0:00:07,100.00%,60.00%,2012,01,06,The Unintended Consequences Of An Oil Embargo On Iran
/blog/2012/01/06/those-recess-appointments/,25,1.6,0:01:55,100.00%,80.00%,2012,01,06,Those Recess Appointments
/blog/2012/01/20/the-speed-of-modern-campaigns-does-it-matter/,25,1.2,0:02:33,80.00%,80.00%,2012,01,20,The Speed Of Modern Campaigns Does It Matter
/blog/2012/01/21/are-the-attacks-on-romneys-time-bain-capital-working/,25,1,0:00:00,60.00%,100.00%,2012,01,21,Are The Attacks On Romneys Time Bain Capital Working
/blog/2012/01/24/winner-take-all/,25,1,0:00:00,60.00%,100.00%,2012,01,24,Winner Take All
/blog/2012/01/30/sex-scandals-and-race/,25,2,0:04:36,60.00%,40.00%,2012,01,30,Sex Scandals And Race
/blog/2012/02/05/the-most-recent-anti-putin-protest-evidence-of-a-nascent-russian-civil-society/,25,1,0:00:00,60.00%,100.00%,2012,02,05,The Most Recent Anti Putin Protest Evidence Of A Nascent Russian Civil Society
/blog/2012/02/10/more-on-political-opinions-of-u-s-military/,25,1.8,0:03:43,60.00%,40.00%,2012,02,10,More On Political Opinions Of U S Military
/blog/category/international-relations/,25,1.6,0:05:55,100.00%,80.00%,category,international-relations,NA,
/board1.jpg,25,1,0:00:00,0.00%,100.00%,ard1.jpg,NA,NA,NA
/2007/11/how_ideologically_different_is_1.html,20,2.25,0:01:15,50.00%,25.00%,2007,11,NA,How Ideologically Different Is 1
/2007/12/top_political_movies.html,20,1,0:00:00,100.00%,100.00%,2007,12,NA,Top Political Movies
/2008/01/chads_hacks_and_bugs.html,20,1.5,0:01:38,50.00%,75.00%,2008,01,NA,Chads Hacks And Bugs
/2008/01/lights_camera_and_cameras_at_t.html,20,1,0:00:00,75.00%,100.00%,2008,01,NA,Lights Camera And Cameras At
/2008/01/post_39.html,20,1,0:00:00,100.00%,100.00%,2008,01,NA,Post 39
/2008/01/proper_sneeze_etiquette_use_yo.html,20,1.5,0:01:43,100.00%,75.00%,2008,01,NA,Proper Sneeze Etiquette Use Yo
/2008/02/0for1_1.html,20,1,0:00:00,25.00%,100.00%,2008,02,NA,0for1 1
/2008/02/how_to_give_a_good_talk.html,20,1.25,0:03:37,100.00%,75.00%,2008,02,NA,How To Give A Good Talk
/2008/02/more_on_academic_attire.html,20,1.5,0:00:02,25.00%,50.00%,2008,02,NA,More On Academic Attire
/2008/02/post_44.html,20,2,0:06:32,100.00%,25.00%,2008,02,NA,Post 44
/2008/02/post_45.html,20,1.25,0:02:55,100.00%,75.00%,2008,02,NA,Post 45
/2008/02/post_48.html,20,1,0:00:00,50.00%,100.00%,2008,02,NA,Post 48
/2008/02/post_49.html,20,2,0:00:20,50.00%,50.00%,2008,02,NA,Post 49
/2008/02/post_55.html,20,1.75,0:00:04,50.00%,75.00%,2008,02,NA,Post 55
/2008/02/post_61.html,20,1.25,0:00:05,25.00%,75.00%,2008,02,NA,Post 61
/2008/02/ready_aim_fire_250_members_of_1.html,20,1,0:00:00,25.00%,100.00%,2008,02,NA,Ready Aim Fire 250 Members Of 1
/2008/02/uno_1.html,20,1.25,0:00:02,75.00%,75.00%,2008,02,NA,Uno 1
/2008/03/deliberation_vs_participation.html,20,1.5,0:00:31,25.00%,75.00%,2008,03,NA,Deliberation Vs Participation
/2008/03/post_67.html,20,1,0:00:00,25.00%,100.00%,2008,03,NA,Post 67
/2008/03/the_perquisites_of_office.html,20,1,0:00:00,75.00%,100.00%,2008,03,NA,The Perquisites Of Office
/2008/04/post_75.html,20,1,0:00:00,50.00%,100.00%,2008,04,NA,Post 75
/2008/04/public_opinion_on_trade_or_why.html,20,1.25,0:12:48,50.00%,75.00%,2008,04,NA,Public Opinion On Trade Or Why
/2008/04/the_aapss_has_a_blog.html,20,1.25,0:00:22,25.00%,75.00%,2008,04,NA,The Aapss Has A Blog
/2008/04/visual_gatekeepers_in_the_pres.html,20,2.25,0:00:56,75.00%,75.00%,2008,04,NA,Visual Gatekeepers In The Pres
/2008/04/why_do_people_fight_in_civil_w/,20,1,0:00:00,100.00%,100.00%,2008,04,why_do_people_fight_in_civil_w,
/2008/05/good_journalism_about_social_s.html,20,2.5,0:09:50,0.00%,75.00%,2008,05,NA,Good Journalism About Social S
/2008/05/public_support_for_gay_marriag.html,20,2,0:00:40,50.00%,50.00%,2008,05,NA,Public Support For Gay Marriag
/2008/05/the_daily_show_as_journalism.html,20,1.25,0:00:15,50.00%,75.00%,2008,05,NA,The Daily Show As Journalis
/2008/05/toucheacute.html,20,2,0:03:31,25.00%,75.00%,2008,05,NA,Toucheacute
/2008/05/who_knew_paying_taxes_is_volun.html,20,1.25,0:00:22,50.00%,75.00%,2008,05,NA,Who Knew Paying Taxes Is Volun
/2008/06/but_viewed_in_retrospect_it_is.html,20,1.25,0:00:01,0.00%,75.00%,2008,06,NA,But Viewed In Retrospect It Is
/2008/06/does_racial_prejudice_hurt_bla.html,20,1.25,0:00:09,100.00%,75.00%,2008,06,NA,Does Racial Prejudice Hurt Bla
/2008/06/public_opinion_about_the_right.html,20,1.5,0:02:25,50.00%,50.00%,2008,06,NA,Public Opinion About The Rig
/2008/06/rip_charger.html,20,1.75,0:00:13,50.00%,75.00%,2008,06,NA,Rip Charger
/2008/06/the_playing_field_shifts_predi.html,20,1.75,0:00:25,0.00%,50.00%,2008,06,NA,The Playing Field Shifts Predi
/2008/06/who_thinks_obama_isnt_a_christ.html,20,1.25,0:00:24,75.00%,75.00%,2008,06,NA,Who Thinks Obama Isnt A Chris
/2008/07/ethan_at_6_months.html,20,1.75,0:00:15,100.00%,75.00%,2008,07,NA,Ethan At 6 Months
/2008/07/greif_v_edwards_and_ogilvie.html,20,1.5,0:00:33,100.00%,75.00%,2008,07,NA,Greif V Edwards And Ogilvie
/2008/07/why_arent_more_women_in_politi.html,20,1.25,0:00:06,75.00%,75.00%,2008,07,NA,Why Arent More Women In Politi
/2008/08/challenger_selfselection_as_a.html,20,1,0:00:00,50.00%,100.00%,2008,08,NA,Challenger Selfselection As A
/2008/08/monkeys_at_the_zoo.html,20,1.25,0:00:30,75.00%,75.00%,2008,08,NA,Monkeys At The Zoo
/2008/08/no_you_can_care_about_barney_s.html,20,1,0:00:00,25.00%,100.00%,2008,08,NA,No You Can Care About Barney S
/2008/08/post_105.html,20,1.25,0:00:35,25.00%,75.00%,2008,08,NA,Post 105
/2008/08/post_109.html,20,1,0:00:00,50.00%,100.00%,2008,08,NA,Post 109
/2008/08/post_110.html,20,1.5,0:00:32,75.00%,50.00%,2008,08,NA,Post 110
/2008/08/sarah_palin_youre_no_dan_quayl.html,20,1.25,0:00:14,75.00%,75.00%,2008,08,NA,Sarah Palin Youre No Dan Quay
/2008/09/academics_journalists_and_hotb.html,20,1.75,0:00:48,50.00%,50.00%,2008,09,NA,Academics Journalists And Hotb
/2008/09/down_on_the_farm_in_dc_amber_w.html,20,2.75,0:00:58,25.00%,50.00%,2008,09,NA,Down On The Farm In Dc Amber W
/2008/09/if_parrots_could_vote.html,20,1,0:00:00,75.00%,100.00%,2008,09,NA,If Parrots Could Vote
/2008/09/race_and_the_race.html,20,1.5,0:00:06,50.00%,75.00%,2008,09,NA,Race And The Race
/2008/09/sic_transit_gloria.html,20,1,0:00:00,50.00%,100.00%,2008,09,NA,Sic Transit Gloria
/2008/09/the_bailout_debate_and_partisa.html,20,1.25,0:00:10,75.00%,75.00%,2008,09,NA,The Bailout Debate And Partisa
/2008/09/the_european_union_popular_amo.html,20,4.5,0:04:08,75.00%,0.00%,2008,09,NA,The European Union Popular Amo
/2008/10/cultures_of_violence_on_the_so.html,20,2,0:02:24,25.00%,75.00%,2008,10,NA,Cultures Of Violence On The So
/2008/10/is_america_a_centerright_natio.html,20,1.25,0:00:24,25.00%,75.00%,2008,10,NA,Is America A Centerright Natio
/2008/10/is_the_military_a_bastion_of_r.html,20,1,0:00:00,75.00%,100.00%,2008,10,NA,Is The Military A Bastion Of R
/2008/10/political_book_buying_in_amazo.html,20,1.5,0:00:11,25.00%,75.00%,2008,10,NA,Political Book Buying In Amazo
/2008/10/we_are_way_ahead_of_you_new_yo.html,20,2.25,0:00:47,25.00%,25.00%,2008,10,NA,We Are Way Ahead Of You New Yo
/2008/10/where_can_and_should_college_s.html,20,1,0:00:00,75.00%,100.00%,2008,10,NA,Where Can And Should College S
/2008/10/wordling_last_nights_debate.html,20,3,0:01:57,75.00%,25.00%,2008,10,NA,Wordling Last Nights Debate
/2008/11/bagels_in_dc.html,20,1,0:00:00,100.00%,100.00%,2008,11,NA,Bagels In Dc
/2008/11/counterintuitive_findings_revi.html,20,1,0:00:00,100.00%,100.00%,2008,11,NA,Counterintuitive Findings Revi
/2008/11/election_2008_what_really_happ.html,20,1.25,0:00:14,50.00%,75.00%,2008,11,NA,Election 2008 What Really Happ
/2008/11/the_time_is_always_right_for_d.html,20,1.25,0:00:02,25.00%,75.00%,2008,11,NA,The Time Is Always Right For D
/2008/12/i_wish.html,20,1.5,0:04:09,100.00%,50.00%,2008,12,NA,I Wis
/2008/12/illinoislouisiana_of_the_north.html,20,1.5,0:00:21,100.00%,50.00%,2008,12,NA,Illinoislouisiana Of The Nor
/2008/12/income_inequality_and_differen.html,20,1,0:00:00,75.00%,100.00%,2008,12,NA,Income Inequality And Differen
/2008/12/post_140.html,20,2,0:00:41,50.00%,50.00%,2008,12,NA,Post 140
/2008/12/samuel_huntington_81_political.html,20,1,0:00:00,50.00%,100.00%,2008,12,NA,Samuel Huntington 81 Politica
/2008/12/wheres_the_american_working_cl.html,20,1.5,0:02:17,100.00%,50.00%,2008,12,NA,Wheres The American Working C
/2009/01/history_by_numbers.html,20,1.5,0:05:45,25.00%,50.00%,2009,01,NA,History By Numbers
/2009/01/post_154.html,20,1.25,0:01:17,75.00%,75.00%,2009,01,NA,Post 154
/2009/01/qa_with_michael_munger.html,20,1,0:00:00,100.00%,100.00%,2009,01,NA,Qa With Michael Munger
/2009/01/race_the_economy_and_the_2008.html,20,1,0:00:00,75.00%,100.00%,2009,01,NA,Race The Economy And The 2008
/2009/01/the_best_jobs_and_the_worst.html,20,1,0:00:00,100.00%,100.00%,2009,01,NA,The Best Jobs And The Wors
/2009/01/toys_i_will_not_be_buying.html,20,1.75,0:01:15,25.00%,25.00%,2009,01,NA,Toys I Will Not Be Buying
/2009/02/a_hypothetical_claim_in_search.html,20,1.5,0:00:13,0.00%,75.00%,2009,02,NA,A Hypothetical Claim In Searc
/2009/02/cupcakes_at_the_smithsonian.html,20,1,0:00:00,100.00%,100.00%,2009,02,NA,Cupcakes At The Smithsonian
/2009/02/hacker_on_healthcare_and_insti.html,20,1,0:00:00,75.00%,100.00%,2009,02,NA,Hacker On Healthcare And Insti
/2009/02/ir_theory_is_for_lovers.html,20,2.75,0:10:53,25.00%,50.00%,2009,02,NA,Ir Theory Is For Lovers
/2009/02/stump.html,20,1.25,0:03:15,75.00%,75.00%,2009,02,NA,Stump
/2009/03/epsr_not_apsr.html,20,2.5,0:00:12,75.00%,75.00%,2009,03,NA,Epsr Not Apsr
/2009/03/leopard_cubs.html,20,1,0:00:00,75.00%,100.00%,2009,03,NA,Leopard Cubs
/2009/03/parties_as_networks.html,20,1.25,0:01:57,75.00%,75.00%,2009,03,NA,Parties As Networks
/2009/03/politbistro.html,20,2,0:01:23,75.00%,75.00%,2009,03,NA,Politbistro
/2009/03/what_would_happen_without_loca.html,20,1.25,0:00:06,100.00%,75.00%,2009,03,NA,What Would Happen Without Loca
/2009/03/xkcd_again.html,20,1,0:00:00,75.00%,100.00%,2009,03,NA,Xkcd Again
/2009/04/are_we_in_another_great_depres.html,20,1,0:00:00,100.00%,100.00%,2009,04,NA,Are We In Another Great Depres
/2009/04/improving_scholarly_journals_p_2.html,20,2.25,0:03:43,100.00%,75.00%,2009,04,NA,Improving Scholarly Journals P 2
/2009/04/post_185.html,20,1.5,0:00:08,50.00%,75.00%,2009,04,NA,Post 185
/2009/04/post_186.html,20,1,0:00:00,100.00%,100.00%,2009,04,NA,Post 186
/2009/04/trends_in_doctoral_fields_of_s.html,20,1,0:00:00,75.00%,100.00%,2009,04,NA,Trends In Doctoral Fields Of S
/2009/04/what_doesnt_gail_collins_under.html,20,1,0:00:00,75.00%,100.00%,2009,04,NA,What Doesnt Gail Collins Under
/2009/05/debunking_the_socalled_human_d.html,20,1,0:00:00,75.00%,100.00%,2009,05,NA,Debunking The Socalled Human D
/2009/05/is_gitmo_a_wedge_issue.html,20,1,0:00:00,100.00%,100.00%,2009,05,NA,Is Gitmo A Wedge Issue
/2009/05/john_locke_vs_respondent_33256.html,20,1,0:00:00,25.00%,100.00%,2009,05,NA,John Locke Vs Respondent 33256
/2009/05/post_199.html,20,2.75,0:01:56,100.00%,0.00%,2009,05,NA,Post 199
/2009/05/post_201.html,20,1.25,0:00:06,25.00%,75.00%,2009,05,NA,Post 201
/2009/05/renewed_questions_about_the_du_1.html,20,1.25,0:00:53,100.00%,75.00%,2009,05,NA,Renewed Questions About The Du 1
/2009/05/so_you_think_you_have_a_lot_of.html,20,1.25,0:00:00,75.00%,75.00%,2009,05,NA,So You Think You Have A Lot Of
/2009/06/information_cascades_and_the_i.html,20,1.75,0:12:42,50.00%,50.00%,2009,06,NA,Information Cascades And The I
